"locationid","latitude","longitude","CSUMPRE","CSUMPET","CPOVRPR","CSUMGDD1","CAvgMinT","CAvgMaxT","LTNSUMP","LTNSPET","LTNASPO","LTAvgMnT","LTAvgMxT","DFLTSUM","DFLTMinT","DFLTMaxT","DFLTPVP","shapewkt"
10249769,2.042,36.958,74.075,105.877,0.7,396.495,18.707,27.721,8.476,136.77,0.063,19.164,28.088,65.599,-0.457,-0.367,0.637,"POLYGON ((36.916665798999958 1.9999997659999877, 36.999999131999957 1.9999997659999877, 36.999999131999957 2.0833330989999879, 36.916665798999958 2.0833330989999879, 36.916665798999958 1.9999997659999877))"
10249819,1.792,38.458,0.8,122.111,0.007,512.93,23.036,31.16,0.631,155.558,0.004,23.626,31.42,0.169,-0.59,-0.261,0.002,"POLYGON ((38.416665792999964 1.7499997669999843, 38.499999125999963 1.7499997669999843, 38.499999125999963 1.8333330999999842, 38.416665792999964 1.8333330999999842, 38.416665792999964 1.7499997669999843))"
10249944,3.708,36.292,43.85,121.48,0.361,556.25,24.123,32.966,5.249,173.906,0.031,24.061,33.047,38.601,0.062,-0.082,0.33,"POLYGON ((36.249999134999939 3.6666664259999848, 36.333332467999938 3.6666664259999848, 36.333332467999938 3.7499997589999849, 36.249999134999939 3.7499997589999849, 36.249999134999939 3.6666664259999848))"
10249955,0.292,39.708,0,122.491,0,531.655,24.261,31.171,1.138,153.81,0.009,24.084,32.159,-1.138,0.177,-0.988,-0.009,"POLYGON ((39.66666578799996 0.24999977299998477, 39.749999120999959 0.24999977299998477, 39.749999120999959 0.33333310599998478, 39.66666578799996 0.33333310599998478, 39.66666578799996 0.24999977299998477))"
10250019,2.208,38.458,0.4,124.457,0.003,507.8,22.64,31.214,0.783,157.308,0.005,23.356,31.111,-0.383,-0.716,0.102,-0.002,"POLYGON ((38.416665792999964 2.1666664319999853, 38.499999125999963 2.1666664319999853, 38.499999125999963 2.2499997649999854, 38.416665792999964 2.2499997649999854, 38.416665792999964 2.1666664319999853))"
10250032,1.625,39.708,0,130.143,0,536.1,23.643,32.097,3.357,160.871,0.021,24.372,32.442,-3.357,-0.729,-0.345,-0.021,"POLYGON ((39.66666578799996 1.5833331009999867, 39.749999120999959 1.5833331009999867, 39.749999120999959 1.6666664339999866, 39.66666578799996 1.6666664339999866, 39.66666578799996 1.5833331009999867))"
10250037,1.042,38.708,0.2,118.437,0.002,507.125,23.182,30.627,3.024,153.428,0.022,23.473,31.497,-2.824,-0.291,-0.87,-0.021,"POLYGON ((38.666665791999947 0.99999976999998808, 38.749999124999945 0.99999976999998808, 38.749999124999945 1.083333102999988, 38.666665791999947 1.083333102999988, 38.666665791999947 0.99999976999998808))"
10250038,0.458,39.792,2.225,124.533,0.018,538.155,24.396,31.474,3.332,154.035,0.026,24.333,32.389,-1.107,0.063,-0.915,-0.008,"POLYGON ((39.749999120999945 0.41666643899998945, 39.833332453999944 0.41666643899998945, 39.833332453999944 0.49999977199998946, 39.749999120999945 0.49999977199998946, 39.749999120999945 0.41666643899998945))"
10250603,2.542,38.792,0,128.497,0,509.72,22.516,31.466,7.711,156.126,0.053,23.364,31.153,-7.711,-0.848,0.313,-0.053,"POLYGON ((38.74999912499996 2.4999997639999876, 38.833332457999958 2.4999997639999876, 38.833332457999958 2.5833330969999877, 38.74999912499996 2.5833330969999877, 38.74999912499996 2.4999997639999876))"
10250627,2.125,38.458,0.4,124.475,0.003,517.17,23.028,31.45,0.942,158.06,0.006,23.714,31.431,-0.542,-0.686,0.019,-0.003,"POLYGON ((38.416665792999964 2.0833330989999865, 38.499999125999963 2.0833330989999865, 38.499999125999963 2.1666664319999867, 38.416665792999964 2.1666664319999867, 38.416665792999964 2.0833330989999865))"
10250677,0.375,38.292,7.25,103.926,0.07,435.465,21.022,28.009,1.58,138.779,0.012,21.053,29.494,5.67,-0.032,-1.484,0.058,"POLYGON ((38.249999126999938 0.33333310599999066, 38.333332459999937 0.33333310599999066, 38.333332459999937 0.41666643899999067, 38.249999126999938 0.41666643899999067, 38.249999126999938 0.33333310599999066))"
10250723,2.042,39.458,0,130.486,0,528.6,23.243,31.997,3.284,158.846,0.022,24.107,32.073,-3.284,-0.863,-0.077,-0.022,"POLYGON ((39.41666578899995 1.9999997659999877, 39.499999121999949 1.9999997659999877, 39.499999121999949 2.0833330989999879, 39.41666578899995 2.0833330989999879, 39.41666578899995 1.9999997659999877))"
10250738,1.292,39.208,0,125.88,0,528.13,23.662,31.547,0.505,157.91,0.004,24.128,32.122,-0.505,-0.466,-0.575,-0.004,"POLYGON ((39.166665789999939 1.2499997689999844, 39.249999122999938 1.2499997689999844, 39.249999122999938 1.3333331019999843, 39.166665789999939 1.3333331019999843, 39.166665789999939 1.2499997689999844))"
10250744,1.292,40.125,4.775,130.574,0.037,546.445,24.145,32.279,3.827,160.321,0.026,24.716,32.818,0.948,-0.571,-0.539,0.01,"POLYGON ((40.08333245299994 1.2499997689999844, 40.166665785999939 1.2499997689999844, 40.166665785999939 1.3333331019999843, 40.08333245299994 1.3333331019999843, 40.08333245299994 1.2499997689999844))"
10250774,0.875,39.208,0,122.674,0,521.395,23.658,31.102,0.541,155.283,0.004,23.868,31.944,-0.541,-0.21,-0.842,-0.004,"POLYGON ((39.166665789999939 0.8333331039999905, 39.249999122999938 0.8333331039999905, 39.249999122999938 0.91666643699999051, 39.166665789999939 0.91666643699999051, 39.166665789999939 0.8333331039999905))"
10251158,1.208,37.875,5.8,106.614,0.054,420.615,20.059,27.982,4.324,140.076,0.033,20.444,28.851,1.476,-0.385,-0.869,0.021,"POLYGON ((37.833332461999959 1.1666664359999857, 37.916665794999957 1.1666664359999857, 37.916665794999957 1.2499997689999855, 37.833332461999959 1.2499997689999855, 37.833332461999959 1.1666664359999857))"
10251400,2.375,37.958,8.825,116.55,0.076,420.78,19.375,28.654,3.089,156.039,0.02,20.127,28.339,5.736,-0.752,0.315,0.056,"POLYGON ((37.916665794999943 2.33333309799999, 37.999999127999942 2.33333309799999, 37.999999127999942 2.41666643099999, 37.916665794999943 2.41666643099999, 37.916665794999943 2.33333309799999))"
10251479,1.292,39.292,0,126.471,0,529.66,23.694,31.616,0.615,156.44,0.004,24.17,32.18,-0.615,-0.475,-0.563,-0.004,"POLYGON ((39.249999122999952 1.2499997689999844, 39.333332455999951 1.2499997689999844, 39.333332455999951 1.3333331019999843, 39.249999122999952 1.3333331019999843, 39.249999122999952 1.2499997689999844))"
10251574,2.958,38.542,0,128.558,0,502.26,22.156,31.328,5.482,156.885,0.038,22.975,30.799,-5.482,-0.819,0.529,-0.038,"POLYGON ((38.499999125999949 2.9166664289999886, 38.583332458999948 2.9166664289999886, 38.583332458999948 2.9999997619999887, 38.499999125999949 2.9999997619999887, 38.499999125999949 2.9166664289999886))"
10251576,2.958,38.625,0.1,128.969,0.001,501.275,22.109,31.31,5.454,156.742,0.037,22.95,30.78,-5.354,-0.841,0.53,-0.037,"POLYGON ((38.583332458999962 2.9166664289999886, 38.666665791999961 2.9166664289999886, 38.666665791999961 2.9999997619999887, 38.583332458999962 2.9999997619999887, 38.583332458999962 2.9166664289999886))"
10251982,0.792,37.042,58.05,97.136,0.598,350.975,17.73,25.654,13.817,123.582,0.113,17.973,27.032,44.233,-0.244,-1.378,0.485,"POLYGON ((36.999999131999942 0.74999977099998461, 37.083332464999941 0.74999977099998461, 37.083332464999941 0.83333310399998461, 36.999999131999942 0.83333310399998461, 36.999999131999942 0.74999977099998461))"
10251988,3.958,37.542,1,127.997,0.008,508.125,22.252,31.623,4.263,160.524,0.027,22.597,31.047,-3.263,-0.345,0.576,-0.02,"POLYGON ((37.499999129999964 3.9166664249999883, 37.583332462999962 3.9166664249999883, 37.583332462999962 3.9999997579999884, 37.499999129999964 3.9999997579999884, 37.499999129999964 3.9166664249999883))"
10252194,3.042,40.125,5.725,134.973,0.042,516.055,22.498,31.888,3.958,157.656,0.026,23.636,31.757,1.767,-1.139,0.131,0.017,"POLYGON ((40.08333245299994 2.9999997619999874, 40.166665785999939 2.9999997619999874, 40.166665785999939 3.0833330949999875, 40.08333245299994 3.0833330949999875, 40.08333245299994 2.9999997619999874))"
10252195,3.375,37.625,11.65,121.875,0.096,455.05,20.366,29.97,2.284,156.814,0.012,20.938,29.426,9.366,-0.572,0.544,0.084,"POLYGON ((37.583332462999948 3.3333330939999897, 37.666665795999947 3.3333330939999897, 37.666665795999947 3.41666642699999, 37.583332462999948 3.41666642699999, 37.583332462999948 3.3333330939999897))"
10252411,2.375,38.125,4.9,119.581,0.041,450.848,20.451,29.569,0.998,157.648,0.006,21.246,29.276,3.902,-0.796,0.293,0.035,"POLYGON ((38.083332460999941 2.33333309799999, 38.16666579399994 2.33333309799999, 38.16666579399994 2.41666643099999, 38.083332460999941 2.41666643099999, 38.083332460999941 2.33333309799999))"
10252457,1.625,39.292,0.325,128.002,0.003,526.985,23.412,31.72,0.51,157.647,0.004,24.074,32.053,-0.185,-0.661,-0.333,-0.001,"POLYGON ((39.249999122999952 1.5833331009999867, 39.333332455999951 1.5833331009999867, 39.333332455999951 1.6666664339999866, 39.249999122999952 1.6666664339999866, 39.249999122999952 1.5833331009999867))"
10252458,1.625,40.125,4.342,131.708,0.033,543.515,23.855,32.38,3.865,162.407,0.024,24.633,32.766,0.477,-0.778,-0.387,0.009,"POLYGON ((40.08333245299994 1.5833331009999867, 40.166665785999939 1.5833331009999867, 40.166665785999939 1.6666664339999866, 40.08333245299994 1.6666664339999866, 40.08333245299994 1.5833331009999867))"
10252580,1.458,38.708,0,122.379,0,516.735,23.294,31.155,0.97,156.979,0.007,23.786,31.679,-0.97,-0.492,-0.524,-0.007,"POLYGON ((38.666665791999947 1.4166664349999891, 38.749999124999945 1.4166664349999891, 38.749999124999945 1.499999767999989, 38.666665791999947 1.499999767999989, 38.666665791999947 1.4166664349999891))"
10252795,1.792,37.875,6.875,114.712,0.06,489.635,22.281,30.361,0.845,155.075,0.006,22.788,30.727,6.03,-0.507,-0.366,0.054,"POLYGON ((37.833332461999959 1.7499997669999843, 37.916665794999957 1.7499997669999843, 37.916665794999957 1.8333330999999842, 37.833332461999959 1.8333330999999842, 37.833332461999959 1.7499997669999843))"
10253149,2.708,38.875,0.775,129.832,0.006,513.325,22.585,31.636,7.678,156.803,0.052,23.466,31.25,-6.903,-0.88,0.387,-0.046,"POLYGON ((38.833332457999944 2.6666664299999852, 38.916665790999943 2.6666664299999852, 38.916665790999943 2.7499997629999853, 38.833332457999944 2.7499997629999853, 38.833332457999944 2.6666664299999852))"
10253591,0.625,37.042,54.725,94.745,0.578,310.24,16.246,24.368,5.149,120.05,0.045,16.547,25.816,49.576,-0.301,-1.448,0.533,"POLYGON ((36.999999131999942 0.583333104999987, 37.083332464999941 0.583333104999987, 37.083332464999941 0.666666437999987, 36.999999131999942 0.666666437999987, 36.999999131999942 0.583333104999987))"
10253828,2.125,39.208,0,129.649,0,525.145,23.145,31.865,1.282,159.75,0.009,23.984,31.864,-1.282,-0.84,0.001,-0.009,"POLYGON ((39.166665789999939 2.0833330989999865, 39.249999122999938 2.0833330989999865, 39.249999122999938 2.1666664319999867, 39.166665789999939 2.1666664319999867, 39.166665789999939 2.0833330989999865))"
10253862,4.208,36.375,17.5,124.419,0.141,548.4,23.78,32.785,11.91,170.772,0.071,23.566,32.548,5.59,0.214,0.238,0.069,"POLYGON ((36.333332467999952 4.1666664239999847, 36.416665800999951 4.1666664239999847, 36.416665800999951 4.2499997569999843, 36.333332467999952 4.2499997569999843, 36.333332467999952 4.1666664239999847))"
10253962,1.208,36.625,127.725,93.274,1.369,201.89,11.864,21.567,34.64,111.624,0.309,12.286,22.31,93.085,-0.422,-0.743,1.06,"POLYGON ((36.583332466999963 1.1666664359999857, 36.666665799999961 1.1666664359999857, 36.666665799999961 1.2499997689999855, 36.583332466999963 1.2499997689999855, 36.583332466999963 1.1666664359999857))"
10254414,3.542,36.875,13.825,121.869,0.113,536.56,23.395,32.376,5.542,165.901,0.035,23.603,32.261,8.283,-0.208,0.114,0.078,"POLYGON ((36.833332465999945 3.4999997599999872, 36.916665798999944 3.4999997599999872, 36.916665798999944 3.5833330929999874, 36.833332465999945 3.5833330929999874, 36.833332465999945 3.4999997599999872))"
10254459,1.708,39.292,0.15,128.387,0.001,527.125,23.376,31.766,0.51,157.96,0.004,24.076,32.042,-0.36,-0.701,-0.276,-0.002,"POLYGON ((39.249999122999952 1.6666664339999855, 39.333332455999951 1.6666664339999855, 39.333332455999951 1.7499997669999854, 39.249999122999952 1.7499997669999854, 39.249999122999952 1.6666664339999855))"
10254516,1.625,36.792,75.1,102.101,0.736,374.252,18.073,26.857,17.831,131.33,0.132,18.472,27.566,57.269,-0.399,-0.709,0.604,"POLYGON ((36.74999913299996 1.5833331009999867, 36.833332465999959 1.5833331009999867, 36.833332465999959 1.6666664339999866, 36.74999913299996 1.6666664339999866, 36.74999913299996 1.5833331009999867))"
10254547,1.125,36.708,119,94.343,1.261,250.173,13.745,22.933,34.003,115.485,0.294,14.161,23.883,84.997,-0.415,-0.95,0.968,"POLYGON ((36.666665799999947 1.0833331029999869, 36.749999132999946 1.0833331029999869, 36.749999132999946 1.1666664359999868, 36.666665799999947 1.1666664359999868, 36.666665799999947 1.0833331029999869))"
10254620,2.292,38.208,2.025,121.653,0.017,487.075,21.875,30.596,0.694,161.448,0.004,22.576,30.417,1.331,-0.701,0.179,0.012,"POLYGON ((38.166665793999954 2.2499997649999841, 38.249999126999953 2.2499997649999841, 38.249999126999953 2.3333330979999842, 38.166665793999954 2.3333330979999842, 38.166665793999954 2.2499997649999841))"
10254807,1.542,38.875,0,124.585,0,520.105,23.323,31.35,0.209,156.824,0.001,23.877,31.777,-0.209,-0.554,-0.426,-0.001,"POLYGON ((38.833332457999944 1.4999997679999879, 38.916665790999943 1.4999997679999879, 38.916665790999943 1.5833331009999878, 38.833332457999944 1.5833331009999878, 38.833332457999944 1.4999997679999879))"
10255183,2.875,39.708,1.675,132.929,0.013,507.215,22.203,31.611,9.062,153.605,0.063,23.283,31.327,-7.387,-1.08,0.284,-0.05,"POLYGON ((39.66666578799996 2.83333309599999, 39.749999120999959 2.83333309599999, 39.749999120999959 2.91666642899999, 39.66666578799996 2.91666642899999, 39.66666578799996 2.83333309599999))"
10255211,2.042,39.958,0.271,132.313,0.002,535.064,23.394,32.277,3.1,160.48,0.02,24.34,32.445,-2.829,-0.946,-0.168,-0.018,"POLYGON ((39.916665786999943 1.9999997659999877, 39.999999119999941 1.9999997659999877, 39.999999119999941 2.0833330989999879, 39.916665786999943 2.0833330989999879, 39.916665786999943 1.9999997659999877))"
10255236,3.375,39.375,9.425,132.755,0.071,485.342,21.391,30.965,10.697,148.696,0.071,22.452,30.475,-1.272,-1.06,0.489,0,"POLYGON ((39.333332455999965 3.3333330939999897, 39.416665788999964 3.3333330939999897, 39.416665788999964 3.41666642699999, 39.333332455999965 3.41666642699999, 39.333332455999965 3.3333330939999897))"
10255860,1.375,38.625,0.25,120.631,0.002,511.465,23.17,30.928,0.97,155.699,0.007,23.617,31.538,-0.72,-0.447,-0.61,-0.005,"POLYGON ((38.583332458999962 1.3333331019999903, 38.666665791999961 1.3333331019999903, 38.666665791999961 1.4166664349999902, 38.583332458999962 1.4166664349999902, 38.583332458999962 1.3333331019999903))"
10255889,2.542,37.958,21.9,120.638,0.182,481.225,21.558,30.495,1.366,161.84,0.009,22.264,30.198,20.534,-0.707,0.297,0.173,"POLYGON ((37.916665794999943 2.4999997639999876, 37.999999127999942 2.4999997639999876, 37.999999127999942 2.5833330969999877, 37.916665794999943 2.5833330969999877, 37.916665794999943 2.4999997639999876))"
10255937,1.125,39.708,0.4,127.655,0.003,531.285,23.747,31.672,1.782,157.968,0.012,24.167,32.28,-1.382,-0.42,-0.608,-0.009,"POLYGON ((39.66666578799996 1.0833331029999869, 39.749999120999959 1.0833331029999869, 39.749999120999959 1.1666664359999868, 39.66666578799996 1.1666664359999868, 39.66666578799996 1.0833331029999869))"
10255978,2.958,40.292,6.525,135.208,0.048,519.744,22.635,32,2.376,160.051,0.015,23.777,31.941,4.149,-1.143,0.06,0.033,"POLYGON ((40.249999118999938 2.9166664289999886, 40.333332451999937 2.9166664289999886, 40.333332451999937 2.9999997619999887, 40.249999118999938 2.9999997619999887, 40.249999118999938 2.9166664289999886))"
10256008,2.542,36.875,53.3,111.957,0.476,469.8,21.21,30.11,4.773,151.801,0.029,21.607,30.334,48.527,-0.396,-0.224,0.447,"POLYGON ((36.833332465999945 2.4999997639999876, 36.916665798999944 2.4999997639999876, 36.916665798999944 2.5833330969999877, 36.833332465999945 2.5833330969999877, 36.833332465999945 2.4999997639999876))"
10256046,1.625,37.875,5.75,112.799,0.051,478.565,21.966,29.939,2.733,152.162,0.014,22.433,30.461,3.017,-0.467,-0.523,0.037,"POLYGON ((37.833332461999959 1.5833331009999867, 37.916665794999957 1.5833331009999867, 37.916665794999957 1.6666664339999866, 37.833332461999959 1.6666664339999866, 37.833332461999959 1.5833331009999867))"
10256047,1.542,37.458,18.775,106.061,0.177,421.19,19.915,28.164,4.903,138.437,0.026,20.346,28.827,13.872,-0.431,-0.662,0.151,"POLYGON ((37.416665796999951 1.4999997679999879, 37.499999129999949 1.4999997679999879, 37.499999129999949 1.5833331009999878, 37.416665796999951 1.5833331009999878, 37.416665796999951 1.4999997679999879))"
10256688,2.875,40.292,5.4,134.521,0.04,513.166,22.393,31.81,2.003,159.191,0.013,23.538,31.743,3.398,-1.145,0.068,0.027,"POLYGON ((40.249999118999938 2.83333309599999, 40.333332451999937 2.83333309599999, 40.333332451999937 2.91666642899999, 40.249999118999938 2.91666642899999, 40.249999118999938 2.83333309599999))"
10256693,1.792,37.375,48.05,107.642,0.446,423.49,19.814,28.419,2.649,145.581,0.013,20.503,28.972,45.401,-0.689,-0.553,0.434,"POLYGON ((37.333332463999966 1.7499997669999843, 37.416665796999965 1.7499997669999843, 37.416665796999965 1.8333330999999842, 37.333332463999966 1.8333330999999842, 37.333332463999966 1.7499997669999843))"
10256696,0.458,38.125,6.75,101.218,0.067,390.825,19.273,26.7,3,132.345,0.024,19.481,28.136,3.75,-0.208,-1.436,0.043,"POLYGON ((38.083332460999941 0.41666643899998945, 38.16666579399994 0.41666643899998945, 38.16666579399994 0.49999977199998946, 38.083332460999941 0.49999977199998946, 38.083332460999941 0.41666643899998945))"
10256828,3.625,36.792,15.85,121.016,0.131,518.22,22.696,31.852,5.988,163.741,0.039,22.875,31.705,9.862,-0.179,0.147,0.092,"POLYGON ((36.74999913299996 3.583333092999986, 36.833332465999959 3.583333092999986, 36.833332465999959 3.6666664259999862, 36.74999913299996 3.6666664259999862, 36.74999913299996 3.583333092999986))"
10256831,1.125,39.208,0.15,124.796,0.001,527.33,23.73,31.425,1.855,157.186,0.013,24.095,32.114,-1.705,-0.365,-0.689,-0.012,"POLYGON ((39.166665789999939 1.0833331029999869, 39.249999122999938 1.0833331029999869, 39.249999122999938 1.1666664359999868, 39.166665789999939 1.1666664359999868, 39.166665789999939 1.0833331029999869))"
10256911,1.792,37.125,37,97.911,0.378,220.59,12.273,22.428,3.757,118.896,0.029,12.918,22.596,33.243,-0.645,-0.168,0.348,"POLYGON ((37.083332464999955 1.7499997669999843, 37.166665797999954 1.7499997669999843, 37.166665797999954 1.8333330999999842, 37.083332464999955 1.8333330999999842, 37.083332464999955 1.7499997669999843))"
10256920,1.292,37.292,32.375,96.096,0.337,241.075,13.344,22.727,5.413,118.903,0.044,13.872,23.365,26.962,-0.528,-0.638,0.293,"POLYGON ((37.249999130999953 1.2499997689999844, 37.333332463999952 1.2499997689999844, 37.333332463999952 1.3333331019999843, 37.249999130999953 1.3333331019999843, 37.249999130999953 1.2499997689999844))"
10257171,2.375,38.958,0,129.209,0,519.71,22.911,31.737,3.539,157.245,0.025,23.76,31.551,-3.539,-0.849,0.185,-0.025,"POLYGON ((38.916665790999957 2.33333309799999, 38.999999123999956 2.33333309799999, 38.999999123999956 2.41666643099999, 38.916665790999957 2.41666643099999, 38.916665790999957 2.33333309799999))"
